"","OnlyDate","hour","Date","u","v","ws","wd","month","year","wp1"
"231",2009-07-10,"15",2009-07-10 15:00:00,-0.115,3.73,3.765,268.26,"07","2009",0.04
"232",2009-07-10,"16",2009-07-10 16:00:00,0.5725,4.1075,4.2,97.865,"07","2009",0.165
"233",2009-07-10,"17",2009-07-10 17:00:00,1.315,4.555,4.8025,16.0575,"07","2009",0.266
"234",2009-07-10,"18",2009-07-10 18:00:00,2.02,4.95,5.4075,22.2075,"07","2009",0.326
"235",2009-07-10,"19",2009-07-10 19:00:00,2.585,5.1875,5.84,26.5825,"07","2009",0.351
"236",2009-07-10,"20",2009-07-10 20:00:00,2.895,5.16,5.94,29.415,"07","2009",0.361
"237",2009-07-10,"21",2009-07-10 21:00:00,2.8175,4.7675,5.5525,30.71,"07","2009",0.311
"238",2009-07-10,"22",2009-07-10 22:00:00,2.305,3.9875,4.61,30.1125,"07","2009",0.306
"239",2009-07-10,"23",2009-07-10 23:00:00,1.6075,3.1075,3.5025,27.3725,"07","2009",0.291
"240",2009-07-11,"00",2009-07-11 00:00:00,1.0525,2.4975,2.7125,22.9275,"07","2009",0.281
"241",2009-07-11,"01",2009-07-11 01:00:00,0.955,2.6675,2.835,19.8025,"07","2009",0.236
"242",2009-07-11,"02",2009-07-11 02:00:00,1.0475,2.85,3.0375,20.345,"07","2009",0.366
"243",2009-07-11,"03",2009-07-11 03:00:00,1.2875,3.0675,3.33,22.8625,"07","2009",0.381
"244",2009-07-11,"04",2009-07-11 04:00:00,1.5325,3.15,3.525,26.165,"07","2009",0.421
"245",2009-07-11,"05",2009-07-11 05:00:00,1.785,3.1075,3.625,30.065,"07","2009",0.481
"246",2009-07-11,"06",2009-07-11 06:00:00,2.0675,3.0025,3.6875,34.5625,"07","2009",0.451
"247",2009-07-11,"07",2009-07-11 07:00:00,2.3925,2.8875,3.7675,39.5225,"07","2009",0.466
"248",2009-07-11,"08",2009-07-11 08:00:00,2.72,2.785,3.9,44.16,"07","2009",0.476
"249",2009-07-11,"09",2009-07-11 09:00:00,3.0025,2.7225,4.05,47.8275,"07","2009",0.501
"250",2009-07-11,"10",2009-07-11 10:00:00,3.19,2.7075,4.235,49.6475,"07","2009",0.421
"251",2009-07-11,"11",2009-07-11 11:00:00,3.3325,2.765,4.4775,49.195,"07","2009",0.251
"252",2009-07-11,"12",2009-07-11 12:00:00,3.475,2.89,4.7425,48.1525,"07","2009",0.19
"253",2009-07-11,"13",2009-07-11 13:00:00,3.6525,2.435,4.8,55.305,"07","2009",0.226
"254",2009-07-11,"14",2009-07-11 14:00:00,3.81,2.545,5.095,57.43,"07","2009",0.18
