"","OnlyDate","hour","Date","u","v","ws","wd","month","year","wp6"
"55",2009-07-03,"07",2009-07-03 07:00:00,4.1425,-2.7125,4.9675,122.45,"07","2009",0.526
"56",2009-07-03,"08",2009-07-03 08:00:00,4.255,-2.805,5.1125,123.1,"07","2009",0.382
"57",2009-07-03,"09",2009-07-03 09:00:00,4.27,-2.89,5.17,123.9775,"07","2009",0.342
"58",2009-07-03,"10",2009-07-03 10:00:00,4.2675,-3.0575,5.2625,125.42,"07","2009",0.316
"59",2009-07-03,"11",2009-07-03 11:00:00,4.2875,-3.275,5.4175,126.8575,"07","2009",0.158
"60",2009-07-03,"12",2009-07-03 12:00:00,4.3575,-3.4825,5.62,127.7825,"07","2009",0.145
"61",2009-07-03,"13",2009-07-03 13:00:00,4.575,-4.2675,6.285,132.47,"07","2009",0.158
"62",2009-07-03,"14",2009-07-03 14:00:00,4.7375,-4.28,6.4325,131.5775,"07","2009",0.132
"63",2009-07-03,"15",2009-07-03 15:00:00,4.825,-4.27,6.4925,131.0275,"07","2009",0.184
"64",2009-07-03,"16",2009-07-03 16:00:00,4.8175,-4.28,6.485,131.25,"07","2009",0.329
"65",2009-07-03,"17",2009-07-03 17:00:00,4.705,-4.3225,6.41,132.2675,"07","2009",0.329
"66",2009-07-03,"18",2009-07-03 18:00:00,4.4775,-4.38,6.28,134.09,"07","2009",0.25
"67",2009-07-03,"19",2009-07-03 19:00:00,4.1375,-4.445,6.085,136.6725,"07","2009",0.237
"68",2009-07-03,"20",2009-07-03 20:00:00,3.7125,-4.485,5.84,139.7725,"07","2009",0.237
"69",2009-07-03,"21",2009-07-03 21:00:00,3.2475,-4.4725,5.545,143.2425,"07","2009",0.237
"70",2009-07-03,"22",2009-07-03 22:00:00,2.7925,-4.3975,5.2225,146.9725,"07","2009",0.211
"71",2009-07-03,"23",2009-07-03 23:00:00,2.415,-4.3225,4.955,150.4975,"07","2009",0.211
"72",2009-07-04,"00",2009-07-04 00:00:00,2.1875,-4.32,4.84,153.0725,"07","2009",0.079
"73",2009-07-04,"01",2009-07-04 01:00:00,2.1525,-4.3225,4.8325,153.4675,"07","2009",0.092
"74",2009-07-04,"02",2009-07-04 02:00:00,2.245,-4.355,4.905,152.6325,"07","2009",0.079
"75",2009-07-04,"03",2009-07-04 03:00:00,2.455,-4.3325,4.9825,150.395,"07","2009",0.066
"76",2009-07-04,"04",2009-07-04 04:00:00,2.6925,-4.14,4.9425,146.905,"07","2009",0.053
"77",2009-07-04,"05",2009-07-04 05:00:00,2.8975,-3.83,4.8025,142.8,"07","2009",0.382
"78",2009-07-04,"06",2009-07-04 06:00:00,3.0025,-3.4925,4.615,139.1225,"07","2009",0.368
"79",2009-07-04,"07",2009-07-04 07:00:00,2.98,-3.21,4.395,136.97,"07","2009",0.184
"80",2009-07-04,"08",2009-07-04 08:00:00,2.9175,-3.0325,4.225,136.04,"07","2009",0.092
"81",2009-07-04,"09",2009-07-04 09:00:00,2.9325,-2.9975,4.2125,135.6375,"07","2009",0.105
"82",2009-07-04,"10",2009-07-04 10:00:00,3.095,-3.125,4.4175,135.3025,"07","2009",0.105
"83",2009-07-04,"11",2009-07-04 11:00:00,3.345,-3.3625,4.7625,135.2425,"07","2009",0.079
"84",2009-07-04,"12",2009-07-04 12:00:00,3.56,-3.6225,5.1,135.6075,"07","2009",0.092
"85",2009-07-04,"13",2009-07-04 13:00:00,3.535,-4.0225,5.38,138.5575,"07","2009",0.079
"86",2009-07-04,"14",2009-07-04 14:00:00,3.495,-3.95,5.285,138.3375,"07","2009",0.039
"87",2009-07-04,"15",2009-07-04 15:00:00,3.4275,-3.785,5.1275,137.545,"07","2009",0.053
"88",2009-07-04,"16",2009-07-04 16:00:00,3.375,-3.5375,4.9225,135.775,"07","2009",0.066
"89",2009-07-04,"17",2009-07-04 17:00:00,3.3125,-3.2275,4.68,133.3225,"07","2009",0.066
"90",2009-07-04,"18",2009-07-04 18:00:00,3.2025,-2.88,4.405,130.6125,"07","2009",0.053
"91",2009-07-04,"19",2009-07-04 19:00:00,3.005,-2.505,4.05,127.68,"07","2009",0.039
"92",2009-07-04,"20",2009-07-04 20:00:00,2.695,-2.0725,3.58,124.0375,"07","2009",0.026
"93",2009-07-04,"21",2009-07-04 21:00:00,2.23,-1.53,2.92,119.2025,"07","2009",0.013
"94",2009-07-04,"22",2009-07-04 22:00:00,1.6125,-0.855,2.0375,111.73,"07","2009",0.013
"95",2009-07-04,"23",2009-07-04 23:00:00,0.9375,-0.1525,1.125,93.895,"07","2009",0.013
"96",2009-07-05,"00",2009-07-05 00:00:00,0.33,0.4575,0.6625,34.795,"07","2009",0
"97",2009-07-05,"01",2009-07-05 01:00:00,-0.055,0.81,0.9825,263.8775,"07","2009",0
"98",2009-07-05,"02",2009-07-05 02:00:00,-0.25,1.1275,1.41,164.445,"07","2009",0
"99",2009-07-05,"03",2009-07-05 03:00:00,-0.2275,1.52,1.83,166.27,"07","2009",0
"100",2009-07-05,"04",2009-07-05 04:00:00,-0.00750000000000002,2.0575,2.26,174.945,"07","2009",0
"101",2009-07-05,"05",2009-07-05 05:00:00,0.33,2.55,2.68,185.315,"07","2009",0
"102",2009-07-05,"06",2009-07-05 06:00:00,0.675,2.7425,2.8775,12.335,"07","2009",0.053
"103",2009-07-05,"07",2009-07-05 07:00:00,0.95,2.465,2.7125,25.1675,"07","2009",0.132
"104",2009-07-05,"08",2009-07-05 08:00:00,1.1025,1.9325,3.04,45.2075,"07","2009",0.171
"105",2009-07-05,"09",2009-07-05 09:00:00,1.095,1.4575,3.4,137.015,"07","2009",0.211
"106",2009-07-05,"10",2009-07-05 10:00:00,0.9275,1.255,3.3425,136.4825,"07","2009",0.171
"107",2009-07-05,"11",2009-07-05 11:00:00,0.7575,1.19,2.9625,136.4,"07","2009",0.079
"108",2009-07-05,"12",2009-07-05 12:00:00,0.7775,1.04,2.405,49.555,"07","2009",0.013
"109",2009-07-05,"13",2009-07-05 13:00:00,0.915,0.275,1.5225,66.295,"07","2009",0
"110",2009-07-05,"14",2009-07-05 14:00:00,1.5475,-0.095,1.7175,88.46,"07","2009",0
"111",2009-07-05,"15",2009-07-05 15:00:00,2.1325,-0.36,2.2225,98.425,"07","2009",0
"112",2009-07-05,"16",2009-07-05 16:00:00,2.55,-0.4275,2.6325,98.7175,"07","2009",0
"113",2009-07-05,"17",2009-07-05 17:00:00,2.7825,-0.3175,2.86,95.4775,"07","2009",0
"114",2009-07-05,"18",2009-07-05 18:00:00,2.855,-0.0725,2.915,90.7575,"07","2009",0.013
"115",2009-07-05,"19",2009-07-05 19:00:00,2.7875,0.265,2.8725,84.4225,"07","2009",0.039
"116",2009-07-05,"20",2009-07-05 20:00:00,2.67,0.6075,2.895,77.405,"07","2009",0.053
"117",2009-07-05,"21",2009-07-05 21:00:00,2.5875,0.8725,2.9325,73.7125,"07","2009",0.039
"118",2009-07-05,"22",2009-07-05 22:00:00,2.595,1.005,2.9075,73.355,"07","2009",0.053
"119",2009-07-05,"23",2009-07-05 23:00:00,2.61,1.0775,2.9225,71.955,"07","2009",0.053
"120",2009-07-06,"00",2009-07-06 00:00:00,2.505,1.1975,2.8925,67.54,"07","2009",0.197
"121",2009-07-06,"01",2009-07-06 01:00:00,2.56,0.845,2.9875,68.3325,"07","2009",0.039
"122",2009-07-06,"02",2009-07-06 02:00:00,2.2425,0.6475,2.86,67.6825,"07","2009",0.013
"123",2009-07-06,"03",2009-07-06 03:00:00,1.6775,0.2425,2.4525,76.015,"07","2009",0.013
"124",2009-07-06,"04",2009-07-06 04:00:00,0.8625,-0.42,1.8725,109.4425,"07","2009",0.013
"125",2009-07-06,"05",2009-07-06 05:00:00,0.05,-1.0575,2.2125,153.415,"07","2009",0.039
"126",2009-07-06,"06",2009-07-06 06:00:00,-0.4575,-1.305,2.59,173.76,"07","2009",0.039
"127",2009-07-06,"07",2009-07-06 07:00:00,-0.4425,-0.9525,2.26,191.22,"07","2009",0.013
"128",2009-07-06,"08",2009-07-06 08:00:00,-0.1175,-0.3675,1.6825,220.2875,"07","2009",0
"129",2009-07-06,"09",2009-07-06 09:00:00,0.2025,-0.07,1.6375,169.2825,"07","2009",0.013
"130",2009-07-06,"10",2009-07-06 10:00:00,0.295,-0.44,1.765,93.415,"07","2009",0.013
"131",2009-07-06,"11",2009-07-06 11:00:00,0.2775,-1.29,1.895,117.2575,"07","2009",0.026
"132",2009-07-06,"12",2009-07-06 12:00:00,0.3475,-2.2825,2.6025,160.86,"07","2009",0
"133",2009-07-06,"13",2009-07-06 13:00:00,1.065,-3.05,3.45,154.33,"07","2009",0
"134",2009-07-06,"14",2009-07-06 14:00:00,1.45,-3.4825,3.935,154.22,"07","2009",0
"135",2009-07-06,"15",2009-07-06 15:00:00,1.8825,-3.64,4.2625,150.21,"07","2009",0
"136",2009-07-06,"16",2009-07-06 16:00:00,2.3425,-3.63,4.495,144.52,"07","2009",0.053
"137",2009-07-06,"17",2009-07-06 17:00:00,2.68,-3.57,4.65,140.075,"07","2009",0.079
"138",2009-07-06,"18",2009-07-06 18:00:00,2.7375,-3.5925,4.6875,139.355,"07","2009",0.053
"139",2009-07-06,"19",2009-07-06 19:00:00,2.415,-3.785,4.62,144.335,"07","2009",0.053
"140",2009-07-06,"20",2009-07-06 20:00:00,1.8525,-4.1475,4.625,153.97,"07","2009",0.053
"141",2009-07-06,"21",2009-07-06 21:00:00,1.265,-4.65,4.8775,164.4025,"07","2009",0.026
"142",2009-07-06,"22",2009-07-06 22:00:00,0.8275,-5.21,5.3625,171.03,"07","2009",0.013
"143",2009-07-06,"23",2009-07-06 23:00:00,0.56,-5.5875,5.7525,173.8725,"07","2009",0.158
"144",2009-07-07,"00",2009-07-07 00:00:00,0.4475,-5.4875,5.6975,174.6,"07","2009",0.303
"145",2009-07-07,"01",2009-07-07 01:00:00,-0.295,-4.7025,4.7625,184.085,"07","2009",0.066
"146",2009-07-07,"02",2009-07-07 02:00:00,-0.1625,-3.5575,3.6525,184.0825,"07","2009",0.013
"147",2009-07-07,"03",2009-07-07 03:00:00,0.145,-2.7125,2.84,179.4275,"07","2009",0.053
"148",2009-07-07,"04",2009-07-07 04:00:00,0.59,-2.47,2.6625,169.1625,"07","2009",0.092
"149",2009-07-07,"05",2009-07-07 05:00:00,1.1075,-2.61,2.94,158.56,"07","2009",0.053
"150",2009-07-07,"06",2009-07-07 06:00:00,1.65,-2.805,3.3275,149.98,"07","2009",0
"151",2009-07-07,"07",2009-07-07 07:00:00,2.175,-2.8025,3.59,141.98,"07","2009",0
"152",2009-07-07,"08",2009-07-07 08:00:00,2.685,-2.7025,3.8375,134.785,"07","2009",0.013
"153",2009-07-07,"09",2009-07-07 09:00:00,3.1975,-2.6725,4.185,129.695,"07","2009",0.145
"154",2009-07-07,"10",2009-07-07 10:00:00,3.715,-2.855,4.6975,127.505,"07","2009",0.092
"155",2009-07-07,"11",2009-07-07 11:00:00,4.1975,-3.2025,5.3,127.28,"07","2009",0.145
"156",2009-07-07,"12",2009-07-07 12:00:00,4.6,-3.6275,5.9,128.125,"07","2009",0.092
"157",2009-07-07,"13",2009-07-07 13:00:00,4.9575,-4.1675,6.5025,130.08,"07","2009",0.092
"158",2009-07-07,"14",2009-07-07 14:00:00,5.2025,-4.4875,6.89,130.88,"07","2009",0.105
"159",2009-07-07,"15",2009-07-07 15:00:00,5.3525,-4.5525,7.045,130.5025,"07","2009",0.145
"160",2009-07-07,"16",2009-07-07 16:00:00,5.42,-4.3775,6.9725,129.0425,"07","2009",0.25
"161",2009-07-07,"17",2009-07-07 17:00:00,5.375,-4.1025,6.7675,127.4875,"07","2009",0.158
"162",2009-07-07,"18",2009-07-07 18:00:00,5.185,-3.9275,6.5075,127.1875,"07","2009",0.184
"163",2009-07-07,"19",2009-07-07 19:00:00,4.84,-3.9775,6.2675,129.2675,"07","2009",0.263
"164",2009-07-07,"20",2009-07-07 20:00:00,4.4075,-4.105,6.035,132.755,"07","2009",0.158
"165",2009-07-07,"21",2009-07-07 21:00:00,3.9775,-4.1175,5.74,135.8475,"07","2009",0.118
"166",2009-07-07,"22",2009-07-07 22:00:00,3.625,-3.8725,5.3175,136.8125,"07","2009",0.105
"167",2009-07-07,"23",2009-07-07 23:00:00,3.3925,-3.47,4.8575,135.66,"07","2009",0.053
"168",2009-07-08,"00",2009-07-08 00:00:00,3.295,-3.0825,4.5175,133.0575,"07","2009",0.039
"169",2009-07-08,"01",2009-07-08 01:00:00,3.3475,-2.785,4.3625,129.3675,"07","2009",0.026
"170",2009-07-08,"02",2009-07-08 02:00:00,3.4775,-2.6625,4.405,126.39,"07","2009",0.013
"171",2009-07-08,"03",2009-07-08 03:00:00,3.61,-2.675,4.5375,125.1625,"07","2009",0.039
"172",2009-07-08,"04",2009-07-08 04:00:00,3.7075,-2.7825,4.6825,125.705,"07","2009",0.066
"173",2009-07-08,"05",2009-07-08 05:00:00,3.7375,-2.9025,4.7675,127.1125,"07","2009",0.118
"174",2009-07-08,"06",2009-07-08 06:00:00,3.66,-2.9525,4.7275,128.585,"07","2009",0.355
"175",2009-07-08,"07",2009-07-08 07:00:00,3.45,-2.8825,4.5125,129.8,"07","2009",0.224
"176",2009-07-08,"08",2009-07-08 08:00:00,3.195,-2.8,4.255,131.2725,"07","2009",0.079
"177",2009-07-08,"09",2009-07-08 09:00:00,2.9975,-2.8625,4.145,133.7275,"07","2009",0.026
"178",2009-07-08,"10",2009-07-08 10:00:00,2.915,-3.165,4.305,137.325,"07","2009",0
"179",2009-07-08,"11",2009-07-08 11:00:00,2.8825,-3.585,4.5975,141.1525,"07","2009",0
"180",2009-07-08,"12",2009-07-08 12:00:00,2.7825,-3.9325,4.82,144.7,"07","2009",0
"181",2009-07-08,"13",2009-07-08 13:00:00,2.65,-3.8675,4.6975,145.58,"07","2009",0
"182",2009-07-08,"14",2009-07-08 14:00:00,2.51,-3.8925,4.645,147.3125,"07","2009",0
"183",2009-07-08,"15",2009-07-08 15:00:00,2.4625,-3.8875,4.6125,147.8725,"07","2009",0.013
"184",2009-07-08,"16",2009-07-08 16:00:00,2.575,-3.9175,4.6925,146.81,"07","2009",0
"185",2009-07-08,"17",2009-07-08 17:00:00,2.73,-3.9725,4.825,145.5225,"07","2009",0.013
"186",2009-07-08,"18",2009-07-08 18:00:00,2.7575,-4.025,4.8875,145.5825,"07","2009",0.053
"187",2009-07-08,"19",2009-07-08 19:00:00,2.535,-4.0475,4.7975,147.8925,"07","2009",0.053
"188",2009-07-08,"20",2009-07-08 20:00:00,2.15,-4.0125,4.585,151.735,"07","2009",0.066
"189",2009-07-08,"21",2009-07-08 21:00:00,1.7225,-3.89,4.2925,155.9675,"07","2009",0.066
"190",2009-07-08,"22",2009-07-08 22:00:00,1.355,-3.68,3.94,159.6,"07","2009",0.079
"191",2009-07-08,"23",2009-07-08 23:00:00,1.0275,-3.42,3.575,163.19,"07","2009",0.053
"192",2009-07-09,"00",2009-07-09 00:00:00,0.6875,-3.1875,3.26,167.82,"07","2009",0.039
"193",2009-07-09,"01",2009-07-09 01:00:00,0.07,-3.0775,3.1,178.9675,"07","2009",0.053
"194",2009-07-09,"02",2009-07-09 02:00:00,-0.4575,-2.81,2.8825,189.4825,"07","2009",0.066
"195",2009-07-09,"03",2009-07-09 03:00:00,-1.0125,-2.4875,2.72,202.05,"07","2009",0.053
"196",2009-07-09,"04",2009-07-09 04:00:00,-1.555,-2.045,2.5875,216.8575,"07","2009",0.039
"197",2009-07-09,"05",2009-07-09 05:00:00,-1.985,-1.5075,2.5025,232.4925,"07","2009",0.066
"198",2009-07-09,"06",2009-07-09 06:00:00,-2.1975,-0.9325,2.3925,246.8825,"07","2009",0.053
"199",2009-07-09,"07",2009-07-09 07:00:00,-2.1275,-0.37,2.1625,260.085,"07","2009",0.079
"200",2009-07-09,"08",2009-07-09 08:00:00,-1.9125,0.065,1.92,272.9575,"07","2009",0.118
"201",2009-07-09,"09",2009-07-09 09:00:00,-1.73,0.245,1.765,282.865,"07","2009",0.105
"202",2009-07-09,"10",2009-07-09 10:00:00,-1.7125,0.11,1.735,267.6225,"07","2009",0.105
"203",2009-07-09,"11",2009-07-09 11:00:00,-1.7875,-0.19,1.8475,255.3325,"07","2009",0.132
"204",2009-07-09,"12",2009-07-09 12:00:00,-1.8225,-0.4425,1.92,251.1775,"07","2009",0.092
"205",2009-07-09,"13",2009-07-09 13:00:00,-1.92,-0.4875,2.0125,254.97,"07","2009",0.013
"206",2009-07-09,"14",2009-07-09 14:00:00,-1.5,-0.545,1.645,250.1075,"07","2009",0
"207",2009-07-09,"15",2009-07-09 15:00:00,-0.9425,-0.5,1.15,244.8075,"07","2009",0
"208",2009-07-09,"16",2009-07-09 16:00:00,-0.27,-0.4175,0.6175,236.7225,"07","2009",0
"209",2009-07-09,"17",2009-07-09 17:00:00,0.435,-0.385,0.7725,125.5625,"07","2009",0.013
"210",2009-07-09,"18",2009-07-09 18:00:00,1.075,-0.4875,1.2825,112.625,"07","2009",0.053
"211",2009-07-09,"19",2009-07-09 19:00:00,1.5575,-0.785,1.785,115.8675,"07","2009",0.066
"212",2009-07-09,"20",2009-07-09 20:00:00,1.7725,-1.235,2.17,124.7925,"07","2009",0.039
"213",2009-07-09,"21",2009-07-09 21:00:00,1.6325,-1.745,2.4075,137.45,"07","2009",0.026
"214",2009-07-09,"22",2009-07-09 22:00:00,1.0725,-2.215,2.4875,153.69,"07","2009",0.026
"215",2009-07-09,"23",2009-07-09 23:00:00,0.22,-2.41,2.4275,173.9475,"07","2009",0.026
"216",2009-07-10,"00",2009-07-10 00:00:00,-0.765,-2.07,2.2325,202.0975,"07","2009",0.013
"217",2009-07-10,"01",2009-07-10 01:00:00,-1.82,-0.94,2.12,244.595,"07","2009",0
"218",2009-07-10,"02",2009-07-10 02:00:00,-2.5775,0.3575,2.635,278.1075,"07","2009",0.013
"219",2009-07-10,"03",2009-07-10 03:00:00,-2.95,1.55,3.3475,297.77,"07","2009",0.092
"220",2009-07-10,"04",2009-07-10 04:00:00,-2.93,2.3475,3.76,308.7775,"07","2009",0.25
"221",2009-07-10,"05",2009-07-10 05:00:00,-2.6775,2.76,3.8475,316.0025,"07","2009",0.355
"222",2009-07-10,"06",2009-07-10 06:00:00,-2.4,2.87,3.7475,320.15,"07","2009",0.329
"223",2009-07-10,"07",2009-07-10 07:00:00,-2.2725,2.7725,3.59,320.6675,"07","2009",0.355
"224",2009-07-10,"08",2009-07-10 08:00:00,-2.275,2.6275,3.4825,319.125,"07","2009",0.382
"225",2009-07-10,"09",2009-07-10 09:00:00,-2.355,2.6225,3.5275,318.13,"07","2009",0.276
"226",2009-07-10,"10",2009-07-10 10:00:00,-2.4325,2.8775,3.7675,319.8425,"07","2009",0.25
"227",2009-07-10,"11",2009-07-10 11:00:00,-2.3825,3.3,4.0725,324.255,"07","2009",0.224
"228",2009-07-10,"12",2009-07-10 12:00:00,-2.0525,3.75,4.2775,331.36,"07","2009",0.105
"229",2009-07-10,"13",2009-07-10 13:00:00,-1.2125,4.0625,4.25,343.6275,"07","2009",0.039
"230",2009-07-10,"14",2009-07-10 14:00:00,-0.375,4.345,4.375,265.295,"07","2009",0.039
"231",2009-07-10,"15",2009-07-10 15:00:00,0.5725,4.585,4.6375,7.305,"07","2009",0.092
"232",2009-07-10,"16",2009-07-10 16:00:00,1.485,4.8025,5.0525,17.48,"07","2009",0.132
"233",2009-07-10,"17",2009-07-10 17:00:00,2.2225,5.0475,5.5525,24.1025,"07","2009",0.145
"234",2009-07-10,"18",2009-07-10 18:00:00,2.6225,5.375,6.01,26.34,"07","2009",0.289
"235",2009-07-10,"19",2009-07-10 19:00:00,2.5825,5.815,6.365,24.07,"07","2009",0.487
"236",2009-07-10,"20",2009-07-10 20:00:00,2.195,6.22,6.6025,19.2375,"07","2009",0.382
"237",2009-07-10,"21",2009-07-10 21:00:00,1.625,6.41,6.6375,13.885,"07","2009",0.289
"238",2009-07-10,"22",2009-07-10 22:00:00,1.015,6.2725,6.365,9.0225,"07","2009",0.289
"239",2009-07-10,"23",2009-07-10 23:00:00,0.49,5.95,5.9725,4.7475,"07","2009",0.303
"240",2009-07-11,"00",2009-07-11 00:00:00,0.165,5.645,5.6725,181.805,"07","2009",0.263
"241",2009-07-11,"01",2009-07-11 01:00:00,0.33,5.6825,5.7275,183.4075,"07","2009",0.263
"242",2009-07-11,"02",2009-07-11 02:00:00,0.43,5.705,5.7525,94.2925,"07","2009",0.342
"243",2009-07-11,"03",2009-07-11 03:00:00,0.7475,5.77,5.8425,7.3825,"07","2009",0.421
"244",2009-07-11,"04",2009-07-11 04:00:00,1.2625,5.825,5.9775,12.29,"07","2009",0.447
"245",2009-07-11,"05",2009-07-11 05:00:00,1.825,5.7525,6.055,17.7425,"07","2009",0.5
"246",2009-07-11,"06",2009-07-11 06:00:00,2.2625,5.4275,5.8975,22.7975,"07","2009",0.513
"247",2009-07-11,"07",2009-07-11 07:00:00,2.46,4.7875,5.3975,27.5225,"07","2009",0.513
"248",2009-07-11,"08",2009-07-11 08:00:00,2.4975,4.0625,4.8025,33.2475,"07","2009",0.566
"249",2009-07-11,"09",2009-07-11 09:00:00,2.5075,3.5325,4.43,38.5375,"07","2009",0.395
"250",2009-07-11,"10",2009-07-11 10:00:00,2.6175,3.435,4.49,38.515,"07","2009",0.25
"251",2009-07-11,"11",2009-07-11 11:00:00,2.8575,3.67,4.9625,37.1275,"07","2009",0.197
"252",2009-07-11,"12",2009-07-11 12:00:00,3.2675,4.075,5.57,38.1925,"07","2009",0.026
"253",2009-07-11,"13",2009-07-11 13:00:00,3.9975,3.43,5.485,50.305,"07","2009",0.066
"254",2009-07-11,"14",2009-07-11 14:00:00,4.4175,3.3725,5.6425,53.68,"07","2009",0.092
