"","OnlyDate","hour","Date","u","v","ws","wd","month","year","wp7"
"69",2009-07-03,"21",2009-07-03 21:00:00,2.54,-4.325,5.04,148.35,"07","2009",0.126
"70",2009-07-03,"22",2009-07-03 22:00:00,2.045,-4.2275,4.7075,153.265,"07","2009",0.051
"71",2009-07-03,"23",2009-07-03 23:00:00,1.6175,-4.165,4.4725,158.36,"07","2009",0.051
"72",2009-07-04,"00",2009-07-04 00:00:00,1.3875,-4.245,4.47,161.795,"07","2009",0.025
"73",2009-07-04,"01",2009-07-04 01:00:00,1.4575,-4.325,4.5675,161.125,"07","2009",0
"74",2009-07-04,"02",2009-07-04 02:00:00,1.6675,-4.535,4.8375,159.595,"07","2009",0
"75",2009-07-04,"03",2009-07-04 03:00:00,2.04,-4.715,5.1425,156.475,"07","2009",0
"76",2009-07-04,"04",2009-07-04 04:00:00,2.47,-4.705,5.315,152.2325,"07","2009",0
"77",2009-07-04,"05",2009-07-04 05:00:00,2.875,-4.5375,5.3775,147.53,"07","2009",0.025
"78",2009-07-04,"06",2009-07-04 06:00:00,3.185,-4.31,5.3675,143.3275,"07","2009",0.177
"79",2009-07-04,"07",2009-07-04 07:00:00,3.35,-4.095,5.3075,140.5375,"07","2009",0.227
"80",2009-07-04,"08",2009-07-04 08:00:00,3.4275,-3.945,5.2425,138.9375,"07","2009",0.101
"81",2009-07-04,"09",2009-07-04 09:00:00,3.48,-3.88,5.235,138.0525,"07","2009",0.051
"82",2009-07-04,"10",2009-07-04 10:00:00,3.5775,-3.9225,5.33,137.6175,"07","2009",0.051
"83",2009-07-04,"11",2009-07-04 11:00:00,3.6825,-4.04,5.4925,137.6625,"07","2009",0.025
"84",2009-07-04,"12",2009-07-04 12:00:00,3.7425,-4.18,5.6325,138.175,"07","2009",0.025
"85",2009-07-04,"13",2009-07-04 13:00:00,3.585,-4.4125,5.705,140.7525,"07","2009",0.126
"86",2009-07-04,"14",2009-07-04 14:00:00,3.4875,-4.2475,5.5075,140.3675,"07","2009",0.051
"87",2009-07-04,"15",2009-07-04 15:00:00,3.39,-3.9825,5.2525,139.1975,"07","2009",0.051
"88",2009-07-04,"16",2009-07-04 16:00:00,3.3075,-3.615,4.9425,136.755,"07","2009",0.076
"89",2009-07-04,"17",2009-07-04 17:00:00,3.2175,-3.1725,4.5975,133.335,"07","2009",0.051
"90",2009-07-04,"18",2009-07-04 18:00:00,3.07,-2.695,4.205,129.39,"07","2009",0.025
"91",2009-07-04,"19",2009-07-04 19:00:00,2.81,-2.2,3.74,124.8,"07","2009",0
"92",2009-07-04,"20",2009-07-04 20:00:00,2.42,-1.6675,3.1775,118.6975,"07","2009",0
"93",2009-07-04,"21",2009-07-04 21:00:00,1.885,-1.0525,2.51,110.5075,"07","2009",0
"94",2009-07-04,"22",2009-07-04 22:00:00,1.2,-0.355,1.7,98.4,"07","2009",0
"95",2009-07-04,"23",2009-07-04 23:00:00,0.4675,0.3375,1.0475,76.195,"07","2009",0
"96",2009-07-05,"00",2009-07-05 00:00:00,-0.185,0.895,1.05,263.8725,"07","2009",0
"97",2009-07-05,"01",2009-07-05 01:00:00,-0.625,1.1975,1.425,247.3875,"07","2009",0
"98",2009-07-05,"02",2009-07-05 02:00:00,-0.8175,1.42,1.79,242.9225,"07","2009",0
"99",2009-07-05,"03",2009-07-05 03:00:00,-0.7725,1.745,2.1425,245.5025,"07","2009",0
"100",2009-07-05,"04",2009-07-05 04:00:00,-0.5125,2.2475,2.4925,254.5075,"07","2009",0
"101",2009-07-05,"05",2009-07-05 05:00:00,-0.13,2.7275,2.84,175.6175,"07","2009",0
"102",2009-07-05,"06",2009-07-05 06:00:00,0.2675,2.9125,2.9825,183.655,"07","2009",0
"103",2009-07-05,"07",2009-07-05 07:00:00,0.5725,2.6175,2.735,106.345,"07","2009",0.076
"104",2009-07-05,"08",2009-07-05 08:00:00,0.7475,2.06,3.06,131.8275,"07","2009",0.126
"105",2009-07-05,"09",2009-07-05 09:00:00,0.76,1.5525,3.425,133.755,"07","2009",0.126
"106",2009-07-05,"10",2009-07-05 10:00:00,0.6175,1.3075,3.4,134.0825,"07","2009",0.177
"107",2009-07-05,"11",2009-07-05 11:00:00,0.4775,1.21,3.0575,135.065,"07","2009",0.076
"108",2009-07-05,"12",2009-07-05 12:00:00,0.5475,1.0525,2.5175,139.2525,"07","2009",0
"109",2009-07-05,"13",2009-07-05 13:00:00,0.6925,0.2725,1.5,65.06,"07","2009",0
"110",2009-07-05,"14",2009-07-05 14:00:00,1.4,0.005,1.6375,85.32,"07","2009",0
"111",2009-07-05,"15",2009-07-05 15:00:00,2.045,-0.15,2.14,92.82,"07","2009",0
"112",2009-07-05,"16",2009-07-05 16:00:00,2.485,-0.1225,2.5675,91.4425,"07","2009",0
"113",2009-07-05,"17",2009-07-05 17:00:00,2.6875,0.055,2.79,87.2425,"07","2009",0
"114",2009-07-05,"18",2009-07-05 18:00:00,2.665,0.33,2.79,82.105,"07","2009",0
"115",2009-07-05,"19",2009-07-05 19:00:00,2.44,0.65,2.65,75.3725,"07","2009",0
"116",2009-07-05,"20",2009-07-05 20:00:00,2.185,0.9525,2.6125,68.3,"07","2009",0
"117",2009-07-05,"21",2009-07-05 21:00:00,2.0925,1.1775,2.665,65.5925,"07","2009",0
"118",2009-07-05,"22",2009-07-05 22:00:00,2.2775,1.285,2.77,67.01,"07","2009",0
"119",2009-07-05,"23",2009-07-05 23:00:00,2.545,1.3375,2.9925,67.0425,"07","2009",0.025
"120",2009-07-06,"00",2009-07-06 00:00:00,2.63,1.445,3.13,63.6725,"07","2009",0.328
"121",2009-07-06,"01",2009-07-06 01:00:00,2.61,1.02,3.1325,65.4675,"07","2009",0.101
"122",2009-07-06,"02",2009-07-06 02:00:00,2.24,0.86,2.9925,63.87,"07","2009",0
"123",2009-07-06,"03",2009-07-06 03:00:00,1.5975,0.4225,2.5325,70.0975,"07","2009",0
"124",2009-07-06,"04",2009-07-06 04:00:00,0.72,-0.37,1.795,97.55,"07","2009",0
"125",2009-07-06,"05",2009-07-06 05:00:00,-0.1475,-1.1775,2.2875,158.9775,"07","2009",0
"126",2009-07-06,"06",2009-07-06 06:00:00,-0.7075,-1.5525,2.8,176.6275,"07","2009",0
"127",2009-07-06,"07",2009-07-06 07:00:00,-0.7575,-1.21,2.4975,192.7875,"07","2009",0
"128",2009-07-06,"08",2009-07-06 08:00:00,-0.48,-0.555,1.875,217.8625,"07","2009",0
"129",2009-07-06,"09",2009-07-06 09:00:00,-0.15,-0.16,1.7525,253.505,"07","2009",0
"130",2009-07-06,"10",2009-07-06 10:00:00,0.0325,-0.4575,1.98,178.9575,"07","2009",0
"131",2009-07-06,"11",2009-07-06 11:00:00,0.1275,-1.2775,2.185,101.1825,"07","2009",0
"132",2009-07-06,"12",2009-07-06 12:00:00,0.2675,-2.3225,2.645,156.18,"07","2009",0
"133",2009-07-06,"13",2009-07-06 13:00:00,0.8125,-3.11,3.4475,156.94,"07","2009",0
"134",2009-07-06,"14",2009-07-06 14:00:00,1.1775,-3.675,4.0425,157.61,"07","2009",0
"135",2009-07-06,"15",2009-07-06 15:00:00,1.5425,-3.935,4.405,154.445,"07","2009",0
"136",2009-07-06,"16",2009-07-06 16:00:00,1.9075,-3.96,4.59,149.3425,"07","2009",0.025
"137",2009-07-06,"17",2009-07-06 17:00:00,2.155,-3.8825,4.65,144.9775,"07","2009",0.025
"138",2009-07-06,"18",2009-07-06 18:00:00,2.1475,-3.8675,4.625,144.0425,"07","2009",0.025
"139",2009-07-06,"19",2009-07-06 19:00:00,1.79,-4.0275,4.5725,149.1725,"07","2009",0.051
"140",2009-07-06,"20",2009-07-06 20:00:00,1.235,-4.3975,4.655,160.14,"07","2009",0.025
"141",2009-07-06,"21",2009-07-06 21:00:00,0.66,-4.965,5.0625,171.4825,"07","2009",0
"142",2009-07-06,"22",2009-07-06 22:00:00,0.2275,-5.665,5.7425,177.58,"07","2009",0
"143",2009-07-06,"23",2009-07-06 23:00:00,-0.0375,-6.205,6.3175,179.7225,"07","2009",0
"144",2009-07-07,"00",2009-07-07 00:00:00,-0.13,-6.23,6.4025,180.0975,"07","2009",0.354
"145",2009-07-07,"01",2009-07-07 01:00:00,-0.8925,-5.4625,5.58,189.57,"07","2009",0.152
"146",2009-07-07,"02",2009-07-07 02:00:00,-0.7775,-4.28,4.4425,191.3725,"07","2009",0
"147",2009-07-07,"03",2009-07-07 03:00:00,-0.4525,-3.3875,3.575,189.5225,"07","2009",0
"148",2009-07-07,"04",2009-07-07 04:00:00,0.03,-3.1275,3.3,181.52,"07","2009",0.051
"149",2009-07-07,"05",2009-07-07 05:00:00,0.6225,-3.265,3.4725,170.77,"07","2009",0.025
"150",2009-07-07,"06",2009-07-07 06:00:00,1.255,-3.44,3.7675,160.73,"07","2009",0
"151",2009-07-07,"07",2009-07-07 07:00:00,1.885,-3.3875,3.94,150.995,"07","2009",0
"152",2009-07-07,"08",2009-07-07 08:00:00,2.5075,-3.22,4.1175,141.845,"07","2009",0
"153",2009-07-07,"09",2009-07-07 09:00:00,3.1225,-3.1575,4.4675,135.1075,"07","2009",0.051
"154",2009-07-07,"10",2009-07-07 10:00:00,3.7275,-3.355,5.0325,131.9625,"07","2009",0.101
"155",2009-07-07,"11",2009-07-07 11:00:00,4.27,-3.735,5.7,131.1025,"07","2009",0.278
"156",2009-07-07,"12",2009-07-07 12:00:00,4.6925,-4.17,6.315,131.41,"07","2009",0.101
"157",2009-07-07,"13",2009-07-07 13:00:00,5.0625,-4.7325,6.955,133.115,"07","2009",0.152
"158",2009-07-07,"14",2009-07-07 14:00:00,5.2175,-4.955,7.2075,133.6225,"07","2009",0.202
"159",2009-07-07,"15",2009-07-07 15:00:00,5.2675,-4.9175,7.215,133.1225,"07","2009",0.227
"160",2009-07-07,"16",2009-07-07 16:00:00,5.25,-4.65,7.02,131.6275,"07","2009",0.227
"161",2009-07-07,"17",2009-07-07 17:00:00,5.115,-4.2925,6.6825,130.095,"07","2009",0.227
"162",2009-07-07,"18",2009-07-07 18:00:00,4.7925,-4.0025,6.25,129.8675,"07","2009",0.253
"163",2009-07-07,"19",2009-07-07 19:00:00,4.255,-3.905,5.785,132.2425,"07","2009",0.152
"164",2009-07-07,"20",2009-07-07 20:00:00,3.63,-3.9,5.3425,136.66,"07","2009",0.076
"165",2009-07-07,"21",2009-07-07 21:00:00,3.065,-3.8625,4.9525,141.3075,"07","2009",0.051
"166",2009-07-07,"22",2009-07-07 22:00:00,2.71,-3.6875,4.5875,143.77,"07","2009",0.051
"167",2009-07-07,"23",2009-07-07 23:00:00,2.5675,-3.4325,4.2925,143.485,"07","2009",0.051
"168",2009-07-08,"00",2009-07-08 00:00:00,2.6325,-3.1975,4.145,140.9175,"07","2009",0
"169",2009-07-08,"01",2009-07-08 01:00:00,2.7725,-2.9925,4.0875,137.08,"07","2009",0
"170",2009-07-08,"02",2009-07-08 02:00:00,3.0525,-2.915,4.2375,132.66,"07","2009",0
"171",2009-07-08,"03",2009-07-08 03:00:00,3.3625,-2.98,4.5425,129.9325,"07","2009",0
"172",2009-07-08,"04",2009-07-08 04:00:00,3.6575,-3.165,4.8975,129.46,"07","2009",0.025
"173",2009-07-08,"05",2009-07-08 05:00:00,3.89,-3.3875,5.2075,130.18,"07","2009",0.152
"174",2009-07-08,"06",2009-07-08 06:00:00,3.995,-3.555,5.3825,131.25,"07","2009",0.177
"175",2009-07-08,"07",2009-07-08 07:00:00,3.9425,-3.6025,5.355,132.355,"07","2009",0.253
"176",2009-07-08,"08",2009-07-08 08:00:00,3.785,-3.62,5.24,133.7675,"07","2009",0.152
"177",2009-07-08,"09",2009-07-08 09:00:00,3.605,-3.7275,5.19,135.9575,"07","2009",0.025
"178",2009-07-08,"10",2009-07-08 10:00:00,3.4575,-4.0075,5.2925,139.1575,"07","2009",0
"179",2009-07-08,"11",2009-07-08 11:00:00,3.3125,-4.3475,5.465,142.63,"07","2009",0
"180",2009-07-08,"12",2009-07-08 12:00:00,3.1325,-4.5975,5.565,145.72,"07","2009",0
"181",2009-07-08,"13",2009-07-08 13:00:00,3.0025,-4.395,5.3375,145.585,"07","2009",0
"182",2009-07-08,"14",2009-07-08 14:00:00,2.895,-4.3475,5.2425,146.4325,"07","2009",0
"183",2009-07-08,"15",2009-07-08 15:00:00,2.8875,-4.2875,5.1825,146.255,"07","2009",0
"184",2009-07-08,"16",2009-07-08 16:00:00,3.025,-4.2875,5.2525,144.8925,"07","2009",0
"185",2009-07-08,"17",2009-07-08 17:00:00,3.18,-4.33,5.375,143.6925,"07","2009",0
"186",2009-07-08,"18",2009-07-08 18:00:00,3.16,-4.375,5.4025,144.0725,"07","2009",0.025
"187",2009-07-08,"19",2009-07-08 19:00:00,2.845,-4.385,5.245,146.89,"07","2009",0.025
"188",2009-07-08,"20",2009-07-08 20:00:00,2.35,-4.3325,4.95,151.325,"07","2009",0.051
"189",2009-07-08,"21",2009-07-08 21:00:00,1.845,-4.1925,4.5975,155.965,"07","2009",0.025
"190",2009-07-08,"22",2009-07-08 22:00:00,1.46,-3.955,4.225,159.48,"07","2009",0.025
"191",2009-07-08,"23",2009-07-08 23:00:00,1.1325,-3.6725,3.8475,162.7375,"07","2009",0.025
"192",2009-07-09,"00",2009-07-09 00:00:00,0.7525,-3.41,3.5025,167.5875,"07","2009",0
"193",2009-07-09,"01",2009-07-09 01:00:00,1.38777878078145e-17,-3.2625,3.3025,180.5525,"07","2009",0.025
"194",2009-07-09,"02",2009-07-09 02:00:00,-0.5975,-2.955,3.0575,191.855,"07","2009",0.025
"195",2009-07-09,"03",2009-07-09 03:00:00,-1.185,-2.635,2.93,204.27,"07","2009",0.025
"196",2009-07-09,"04",2009-07-09 04:00:00,-1.71,-2.2525,2.855,216.87,"07","2009",0.025
"197",2009-07-09,"05",2009-07-09 05:00:00,-2.095,-1.805,2.78,228.955,"07","2009",0.076
"198",2009-07-09,"06",2009-07-09 06:00:00,-2.2725,-1.2975,2.63,240.0525,"07","2009",0.177
"199",2009-07-09,"07",2009-07-09 07:00:00,-2.215,-0.76,2.345,250.62,"07","2009",0.227
"200",2009-07-09,"08",2009-07-09 08:00:00,-2.03,-0.3125,2.06,260.3875,"07","2009",0.202
"201",2009-07-09,"09",2009-07-09 09:00:00,-1.88,-0.0875,1.895,264.2125,"07","2009",0.177
"202",2009-07-09,"10",2009-07-09 10:00:00,-1.86,-0.1725,1.915,256.73,"07","2009",0.303
"203",2009-07-09,"11",2009-07-09 11:00:00,-1.9,-0.4225,2.02,249.91,"07","2009",0.253
"204",2009-07-09,"12",2009-07-09 12:00:00,-1.8575,-0.6375,2.0325,245.66,"07","2009",0.126
"205",2009-07-09,"13",2009-07-09 13:00:00,-1.84,-0.61,1.9825,250.9225,"07","2009",0.025
"206",2009-07-09,"14",2009-07-09 14:00:00,-1.23,-0.675,1.47,241.335,"07","2009",0
"207",2009-07-09,"15",2009-07-09 15:00:00,-0.4175,-0.695,0.91,216.225,"07","2009",0
"208",2009-07-09,"16",2009-07-09 16:00:00,0.5425,-0.72,1.005,133.835,"07","2009",0
"209",2009-07-09,"17",2009-07-09 17:00:00,1.4725,-0.81,1.7525,118.18,"07","2009",0
"210",2009-07-09,"18",2009-07-09 18:00:00,2.1375,-1.0225,2.4125,115.4325,"07","2009",0
"211",2009-07-09,"19",2009-07-09 19:00:00,2.3725,-1.405,2.78,120.2925,"07","2009",0
"212",2009-07-09,"20",2009-07-09 20:00:00,2.19,-1.89,2.9025,130.745,"07","2009",0
"213",2009-07-09,"21",2009-07-09 21:00:00,1.655,-2.4025,2.9325,145.7725,"07","2009",0
"214",2009-07-09,"22",2009-07-09 22:00:00,0.8425,-2.8325,2.9725,163.16,"07","2009",0
"215",2009-07-09,"23",2009-07-09 23:00:00,-0.1375,-2.96,2.9625,182.9025,"07","2009",0
"216",2009-07-10,"00",2009-07-10 00:00:00,-1.1875,-2.525,2.8325,206.82,"07","2009",0
"217",2009-07-10,"01",2009-07-10 01:00:00,-2.285,-1.2975,2.695,241.67,"07","2009",0
"218",2009-07-10,"02",2009-07-10 02:00:00,-3.06,0.1375,3.1025,272.83,"07","2009",0
"219",2009-07-10,"03",2009-07-10 03:00:00,-3.4625,1.4725,3.78,293.195,"07","2009",0.177
"220",2009-07-10,"04",2009-07-10 04:00:00,-3.46,2.415,4.23,305.09,"07","2009",0.328
"221",2009-07-10,"05",2009-07-10 05:00:00,-3.22,2.9625,4.38,312.765,"07","2009",0.328
"222",2009-07-10,"06",2009-07-10 06:00:00,-2.955,3.1725,4.3375,317.145,"07","2009",0.328
"223",2009-07-10,"07",2009-07-10 07:00:00,-2.825,3.1225,4.215,317.945,"07","2009",0.429
"224",2009-07-10,"08",2009-07-10 08:00:00,-2.8025,2.9775,4.095,316.79,"07","2009",0.379
"225",2009-07-10,"09",2009-07-10 09:00:00,-2.8125,2.905,4.05,316.055,"07","2009",0.328
"226",2009-07-10,"10",2009-07-10 10:00:00,-2.77,3.0475,4.12,317.825,"07","2009",0.303
"227",2009-07-10,"11",2009-07-10 11:00:00,-2.5825,3.35,4.2375,322.4175,"07","2009",0.328
"228",2009-07-10,"12",2009-07-10 12:00:00,-2.16,3.7275,4.3125,329.965,"07","2009",0.152
"229",2009-07-10,"13",2009-07-10 13:00:00,-1.34,4.08,4.3075,342.01,"07","2009",0.051
"230",2009-07-10,"14",2009-07-10 14:00:00,-0.53,4.4025,4.4425,353.2775,"07","2009",0
"231",2009-07-10,"15",2009-07-10 15:00:00,0.3875,4.665,4.6975,94.9375,"07","2009",0.025
"232",2009-07-10,"16",2009-07-10 16:00:00,1.2975,4.8725,5.0675,15.225,"07","2009",0.101
"233",2009-07-10,"17",2009-07-10 17:00:00,2.015,5.085,5.5,22.03,"07","2009",0.152
"234",2009-07-10,"18",2009-07-10 18:00:00,2.3325,5.3725,5.8775,23.86,"07","2009",0.253
"235",2009-07-10,"19",2009-07-10 19:00:00,2.1175,5.7825,6.1625,20.21,"07","2009",0.328
"236",2009-07-10,"20",2009-07-10 20:00:00,1.5575,6.2225,6.4275,13.7625,"07","2009",0.278
"237",2009-07-10,"21",2009-07-10 21:00:00,0.9125,6.5475,6.6475,97.615,"07","2009",0.202
"238",2009-07-10,"22",2009-07-10 22:00:00,0.405,6.6775,6.7,93.315,"07","2009",0.202
"239",2009-07-10,"23",2009-07-10 23:00:00,0.0725,6.6575,6.665,180.6675,"07","2009",0.177
"240",2009-07-11,"00",2009-07-11 00:00:00,-0.0875,6.6,6.6325,269.4575,"07","2009",0.152
"241",2009-07-11,"01",2009-07-11 01:00:00,0.1625,6.685,6.7275,181.565,"07","2009",0.227
"242",2009-07-11,"02",2009-07-11 02:00:00,0.24,6.7075,6.7475,92.15,"07","2009",0.354
"243",2009-07-11,"03",2009-07-11 03:00:00,0.5525,6.69,6.7375,94.775,"07","2009",0.379
"244",2009-07-11,"04",2009-07-11 04:00:00,1.115,6.6175,6.725,9.7,"07","2009",0.429
"245",2009-07-11,"05",2009-07-11 05:00:00,1.765,6.4025,6.6625,15.62,"07","2009",0.48
"246",2009-07-11,"06",2009-07-11 06:00:00,2.29,5.9475,6.39,21.235,"07","2009",0.581
"247",2009-07-11,"07",2009-07-11 07:00:00,2.535,5.2125,5.8075,26.4025,"07","2009",0.556
"248",2009-07-11,"08",2009-07-11 08:00:00,2.585,4.4075,5.18,32.8,"07","2009",0.606
"249",2009-07-11,"09",2009-07-11 09:00:00,2.575,3.825,4.7825,38.6925,"07","2009",0.379
"250",2009-07-11,"10",2009-07-11 10:00:00,2.6375,3.665,4.7525,37.775,"07","2009",0.177
"251",2009-07-11,"11",2009-07-11 11:00:00,2.83,3.855,5.1525,35.5525,"07","2009",0.177
"252",2009-07-11,"12",2009-07-11 12:00:00,3.2025,4.2525,5.73,36.645,"07","2009",0.152
"253",2009-07-11,"13",2009-07-11 13:00:00,4.0725,3.4575,5.5725,50.8475,"07","2009",0.025
"254",2009-07-11,"14",2009-07-11 14:00:00,4.4925,3.42,5.73,54.03,"07","2009",0.101
"255",2009-07-11,"15",2009-07-11 15:00:00,4.81,2.9425,5.7775,58.525,"07","2009",0.051
"256",2009-07-11,"16",2009-07-11 16:00:00,4.86,1.73,5.4875,69.205,"07","2009",0.101
